rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,0,0,-0.0724701,-3.44366e-10,9.62251e-15,0,0,0,0,0,0,-0.141263,0.00303093,-0.0772703,-1.64937e-09,0.0188672,2.59126e-13,0,0,0,0,0,0,-0.0649994,-0.0235452,0.0723451,0,0.0273032,0,0,0,0,0,0,0
0,0,0,-0.00226051,-1.07409e-11,-7.45362e-15,0,0,0,0,0,0,0.050255,-0.132992,-0.0870779,-1.2652e-08,0.144723,3.62377e-13,0,0,0,0,0,0,-0.352112,0.00712934,0.127,0,-0.0122945,0,0,0,0,0,0,0
0,0,0,0.0497769,2.36531e-10,1.02088e-15,0,0,0,0,0,0,0.242967,-0.272143,-0.111282,-2.39441e-08,0.273887,-5.09814e-13,0,0,0,0,0,0,-0.574128,0.0388295,0.172723,0,-0.0485222,0,0,0,0,0,0,0
0,0,0,0.0657774,3.12564e-10,9.26516e-15,0,0,0,0,0,0,0.367254,-0.390453,-0.117315,-3.44713e-08,0.394306,-2.4869e-14,0,0,0,0,0,0,-0.615588,0.0620781,0.153809,0,-0.0826001,0,0,0,0,0,0,0
0,0,0,0.0504701,2.39826e-10,8.09249e-16,0,0,0,0,0,0,0.348922,-0.398206,-0.121817,-3.59179e-08,0.410853,1.1724e-13,0,0,0,0,0,0,-0.553443,0.039161,0.132575,0,-0.0367246,0,0,0,0,0,0,0
0,0,0,0.0141855,6.74066e-11,-1.07553e-16,0,0,0,0,0,0,0.298083,-0.247175,-0.0944991,-2.06648e-08,0.236378,1.55431e-13,0,0,0,0,0,0,-0.502005,-0.0786196,0.161201,0,0.224852,0,0,0,0,0,0,0
0,0,0,-0.0196831,-9.35302e-11,-2.32149e-15,0,0,0,0,0,0,0.369866,-0.0381033,0.0817354,7.82953e-09,-0.08956,-3.08642e-13,0,0,0,0,0,0,-0.759522,-0.391631,0.351548,0,0.835024,0,0,0,0,0,0,0
0,0,0,0.00229862,1.09267e-11,-2.27298e-14,0,0,0,0,0,0,0.598933,0.109351,0.469292,4.20011e-08,-0.480436,-9.76996e-14,0,0,0,0,0,0,-1.39461,-0.912521,0.689255,2.41769e-08,1.85475,4.36019e-07,0,0,0,0,0,0
0,0,0,0.0528186,2.50985e-10,7.14099e-15,0,0,0,0,0,0,0.874333,0.219177,1.00709,8.23983e-08,-0.942526,3.48166e-13,0,0,0,0,0,0,-2.17804,-1.55743,0.999411,-4.45707e-08,3.03033,-3.05886e-06,0,0,0,0,0,0
0,0,0,0.0964783,4.58447e-10,1.21795e-14,0,0,0,0,0,0,0.888769,0.295238,1.4509,1.15348e-07,-1.31942,-1.10134e-13,0,0,0,0,0,0,-2.94299,-2.08962,1.12922,-2.06358e-07,3.90423,-3.05712e-06,0,0,0,0,0,0
